Tweet,polarity,subjectivity,Sentiment
@DK0311USMC @Bleek____ @Cathy_AZ @RepGosar Nor is there any evidence that the US government sent military aid to Uk… https://t.co/FMxm6Up2Su,-0.1,0.1,Positive
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
@nix_mir @welt In 2014 ist russisches Militär ohne Hoheitsabzeichen in die Ukraine einmarschiert. Drei Tage nach de… https://t.co/OXzoVjvCye,0.0,0.0,Negative
"RT @TpyxaNews: “Germany does not care whose rocket fell in Poland, in any case Russia is to blame, because it attacked Ukraine” — Olaf Scho…",0.0,0.0,Negative
RT @damnitsbts: And Europeans have a lot of balls and audacity to speak about brown immigrants as if earlier this year we didn’t see yall b…,0.0,0.5,Negative
"RT @WarMonitor3: Snowing in Kyiv 

Winter is here.

A cold and brutal one to come in Ukraine.",-0.7375,1.0,Positive
RT @BPartisans: 🇫🇷🤦 Légionnaires français en Ukraine combattant aux côtés de la junte de Kiev https://t.co/dQzSU5n6fQ,0.0,0.0,Negative
"RT @Forbes: Poland Missile Explosion Likely Caused By Ukraine—But Russia Is Responsible, NATO Chief Says https://t.co/ebE20ZOqPj",0.1,0.775,Negative
@ukraine_map @nexta_tv He only want evidence is not a false narrative. With evidence Ukraine would have official comments.,0.1,0.8,Negative
RT @AP: A painting of a gymnast doing a handstand that popped up on the wall of a wrecked building outside Kyiv appears to be the work of t…,0.0,0.05,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
‘Both Poland and the United States would have to agree to Ukraine taking part in the investigation into a missile t… https://t.co/vsyaEVUuog,0.0,0.0,Negative
"RT @Zeitenspringer: @Bundeskanzler @NATO Das passiert, wenn Ihr die Ukraine mit Waffen vollpumpt und die Ukrainer sie nicht bedienen können…",0.0,0.0,Negative
@Iran_Ukraine_ سپزی پلو با ماهی,0.0,0.0,Negative
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
"RT @RepMontague: If Biden gets his latest request approved by Congress, we will have officially sent $120 billion to Ukraine.

Can you imag…",0.5,0.9,Negative
@RepMTG about. They aren’t Soviet block ones but still ones that usually stay neutral. We can’t leave now and Putin… https://t.co/R3s5Ql0iPt,-0.25,0.25,Positive
"RT @BracaliM: Se i #Missili sulla #Polonia, paese #NATO, sono stati lanciati dall'#Ukraine, paese fuori dalla NATO, allora per difendere un…",0.0,0.0,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"@NATO @jensstoltenberg Ukraine is taking advantage of nato Allie and misusing,",0.0,0.0,Negative
"RT @GlobalActionPW: In UN Security Council on Ukraine, @USAmbUN notes her announcement ""in the dark"" while in Ukraine pledging fresh suppor…",0.075,0.45,Negative
@JackPosobiec do you want Putin to win against Ukraine? If so why do you support Putin why do you think that is the… https://t.co/k8iROUl3lD,0.8,0.4,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
RT @MelnykAndrij: Auch kleine Cafes in Kyjiw trotzen dem Stromausfall. Hier kann man sogar ein leckeres Bayern-Croissant🥐mit Würstchen best…,0.0,0.0,Negative
"RT @admirim: NEW

Serbia is the only UN member in Europe that didn't vote in favor of the UNGA resolution that condemns Russia for the atro…",0.068181818,0.727272727,Negative
"RT @FatEmperor: Excellent investigative work by The Irish Git, this time on #FTX and #Ukraine scenarios 😃 https://t.co/eQ5qIbHqfI",0.5,0.5,Negative
@focusonline Kein misslungene false flag Angriff der Ukraine??,-0.4,0.6,Positive
"@JoeBiden I honestly thought that Trump failed us I was wrong,  Joe Biden  is worse till this day Biden can't even… https://t.co/DDVnktP8F4",-0.2,0.675,Positive
RT @MriyaReport: Please do not forget the price #Ukraine is paying on a daily basis for OUR freedom. https://t.co/HSwD8la2oS,0.0,0.0,Negative
@greg_price11 @GeorgeEliseo Even better zelensky wanted nato to Avenge Poland so should we attack Ukraine?,0.5,0.5,Negative
"RT @DefenceHQ: The illegal and unprovoked invasion of Ukraine is continuing. 

The map below is the latest Defence Intelligence update on t…",0.0,0.7,Negative
@Independent_ie The irony here; Irish people giving out about Ukraine refugees looking for our help. Not so long ag… https://t.co/QZaPhYEU3f,-0.025,0.2,Positive
"RT @DachiOf: @WarMonitor3 Battles for Bakhmut 🔥

Video from the emergency response team of National Guard of Ukraine https://t.co/5JsGNyZXnj",0.0,0.0,Negative
RT @mikailciftci63: #Poland #Polonya #rusya #Russia #Ukrayna #Ukraine #NATO #usa #AB https://t.co/e7FahRjfBJ,0.0,0.0,Negative
@DonaldJTrumpJr https://t.co/LdSlSb81se,0.0,0.0,Negative
"RT @TheGrayzoneNews: Blowback: Italian police bust Azov-tied Nazi terror cell planning terror attacks

A series of arrests highlight the te…",0.0,0.0,Negative
@JoeBiden You’re certainly failing at a much higher rate … inflation is through the roof … our borders aren’t secur… https://t.co/f9vvguyBTu,0.232142857,0.535714286,Negative
"RT @JackPosobiec: US officials now admit blast in Poland caused by stray missile fired by Ukraine

https://t.co/6fBF2ldG6j",0.0,0.0,Negative
Ukraine Says Around 50 Russians Killed Or Injured In Shelling Attack https://t.co/x5Iw78W4Gk,-0.2,0.0,Positive
https://t.co/UVELxNdgKp,0.0,0.0,Negative
RT @V_Spadoni: Pray for Ukraine! 🇺🇦 https://t.co/Gx3yLVHjn2,0.0,0.0,Negative
RT @jabuttee: 🧵 @KatrinaNation has been writing a @washingtonpost opinion piece on Ukraine once a month. The people she quotes and referenc…,0.0,0.0,Negative
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0.0,0.0,Negative
"‘#OleksiyDanilov, Secretary of the National Security and Defence Council of Ukraine, said Ukraine wanted a joint st… https://t.co/lmZoGhjx6D",0.0,0.0,Negative
"RT @Bitboy_Crypto: Anyone else confused as to why SBF has not been arrested yet?

Let’s look at why:
 
-@GaryGensler worked for his gf’s da…",-0.4,0.7,Positive
"3/4 société civile demande aux gouvernements des pays européens d'augmenter l'aide à l'Ukraine. 
Aujourd'hui, notre… https://t.co/x1tEXixJke",0.0,0.0,Negative
"RT @RepMTG: The missile attack killing two innocent people in Poland was likely from Ukrainian Air Defense.

We must stop letting Zelensky…",0.25,0.85,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
"RT @f_philippot: - Zelensky dit que la Russie a attaqué la Pologne
- Même les Américains répondent que le missile vient d’Ukraine
- Zelensk…",0.0,0.0,Negative
RT @Buldrokastee: Looks like these people thought that the flag of Victoria is the flag of Ukraine. https://t.co/uXuTVAD4fD,0.0,0.0,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
The Chris Hedges Report: The truth about Ukraine with Medea Benjamin https://t.co/lBATXQc49j via @YouTube,0.0,0.0,Negative
"RT @DorameGary: ""A Complete Accident,  the missile went off by itself"" says Ukraine Guy https://t.co/4LqLkkZYbn",0.1,0.4,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
"RT @ChristopherJM: Responding to Zelensky’s remarks tonight, a NATO country diplomat told me: “This is getting ridiculous. The Ukrainians a…",-0.333333333,1.0,Positive
@shanegilreath81 Thank you SO much for your kind words!,0.475,0.55,Negative
RT @jacksonhinklle: I was called a dangerous conspiracy theorist yesterday for stating that Ukraine was responsible for the deadly missile…,-0.2,0.616666667,Positive
"RT @KyivIndependent: ⚡️Reuters: G20 leaders’ declaration condemns Russia's war.

On the second day of the G20 summit, leaders of all member…",0.0,0.0,Negative
"RT @UAnimalsENG: This little kitten was rescued from the rubble in Kharkiv region by the rescuers of the State Emergency Service 😿💔

Sign a…",-0.1875,0.5,Positive
"RT @trapperjohn37: So if I understand it right we sent money to Ukraine, then Ukraine invests money in a crypto scam that then spends 40 mi…",0.285714286,0.535714286,Negative
"RT @WarMonitor3: Snowing in Kyiv 

Winter is here.

A cold and brutal one to come in Ukraine.",-0.7375,1.0,Positive
@PabloMoralesPL Napierdala w Ukraine. Jak to ruscy agenci.,0.0,0.0,Negative
"RT @DSoguel: “Mines are perfect soldiers,” says Oleksandr Kotvytskyy, Kyiv regional supervisor for The Halo Trust, an international deminin…",0.5,0.5,Negative
"RT @UPR_Asselineau: 🔥 FEU D'ARTIFICE
AVEC NOS IMPÔTS 
Vidéo prise en Ukraine aujourd'hui. Un drone suicide tactique russe Lancet (en🇷🇺 : Ла…",0.0,0.0,Negative
RT @MriyaReport: Please do not forget the price #Ukraine is paying on a daily basis for OUR freedom. https://t.co/HSwD8la2oS,0.0,0.0,Negative
"RT @visegrad24: 100 foreign volunteer soldiers who sacrificed their lives for a sovereign and free Ukraine.

RIP heroes. https://t.co/jitTE…",0.1375,0.4625,Negative
"RT @atrupar: Gen. Milley commits to supporting Ukraine: ""This is a war that Russia's leadership has chosen to put Russia into. They didn't…",0.25,0.25,Negative
"RT @NATO: ❝This is not Ukraine’s fault. Russia bears ultimate responsibility, as it continues its illegal war against Ukraine.❞

@jensstolt…",-0.25,0.75,Positive
"RT @WarMonitor3: Snowing in Kyiv 

Winter is here.

A cold and brutal one to come in Ukraine.",-0.7375,1.0,Positive
"RT @thatdayin1992: ""There are no Nazis in Ukraine. That's just Putin's propaganda."" https://t.co/BtGIWRRouH",-0.1,0.1,Positive
"RT @SarahAshtonLV: 100% 

💯

ONE HUNDRED PERCENT

That's the NASAM success rate in Ukraine.",0.3,0.0,Negative
"RT @Flash_news_ua: The Chairman of the Joint Chiefs of Staff, General Mark Milley, said that Russia had failed ""every single"" goal in its w…",-0.173809524,0.338095238,Positive
RT @ferryman4747: #PolandMissileStrike #Ukraine #FTXScandal https://t.co/yt7AW7n5jl,0.0,0.0,Negative
RT @carlaemerling: @traversingUS @JackPosobiec EXACTLY! This situation has gone from a Russian missile attack that needs to invoke NATO to…,0.15625,0.125,Negative
"RT @DickDelingpole: Russia hits Poland with missile: Act of war. 
Ukraine hits Poland with missile: Meh, it could happen to anyone.",0.0,0.0,Negative
RT @TheSJC: @Timcast You could fund the Ukraine War with the 'Alex Jones was right' jar now https://t.co/SiwMOctjN4,0.285714286,0.535714286,Negative
"@ianbremmer @DavidSacks I love they way everyone is writing off the Russian military.   You may be right, but if yo… https://t.co/kEYVKMgeFj",0.171428571,0.308928571,Negative
RT @MAGA1776KAG: Just think if President Trump's largest donor was FTX and laundered money through Ukraine and it was sent back to the Repu…,0.0,0.0,Negative
"RT @AZgeopolitics: ""Freedom and democracy"" arrived in Kherson...

SBU(Security Service of Ukraine) rounded up some more ""collaborators"" in…",0.5,0.5,Negative
Biden lost temper with Zelensky during phone call over Ukraine aid. … https://t.co/AAF7cQSLhj,0.0,0.0,Negative
@jrpsaki We should wait for the investigation to finalize. It’s east to blame Russia. I’m sure Ukraine has some Russian weapons as well.,0.25,0.444444444,Negative
"RT @Tendar: Russia experienced another larger defeat at the Svatove front. Three T-72B3, relatively modern Russian tank types, have been ca…",0.25,0.425,Negative
"RT @naoyafujiwara: ウクライナでの米軍戦闘部隊のための舞台は整った - OpEd
 2022年11月15日 マイク・ホイットニー 

https://t.co/2MoC4b6xoo
機械翻訳

ケルソンからの撤退がロシア軍にとって黒星であったことは間違いない。…",0.0,0.0,Negative
"RT @MaximeBernier: Trudeau is abroad once again announcing $billions to Ukraine and other countries.

Meanwhile in Canada poor disabled are…",-0.241666667,0.425,Positive
"@platossidechick You're not Ukrainian, you're not an expert on Ukraine and idgaf about ""working class"" or other com… https://t.co/EzgPn9aKDq",-0.125,0.375,Positive
"@BackAndAlive Шановне панство, це буде в останній ключовій чорній коробці, я вгадала? 😁 @DI_Ukraine https://t.co/v89vkPBfQk",0.0,0.0,Negative
"RT @IuliiaMendel: If Putin took over Ukraine, there was no guarantee that he wouldn’t immediately, or after a little while, go into neighbo…",-0.1875,0.5,Positive
"RT @ukraine_world: ❗️The Parliament of #Ukraine, the Verkhovna Rada, calls for the exclusion of #Russia from the G20
#RussiaUkraineWar
#G19",0.0,0.0,Negative
"RT @TadeuszGiczan: The head of Belarus' Border Committee complained this morning about Ukraine's hostile actions: ""They have mined the bord…",-0.3,0.2,Positive
RT @Flaco_McGuiness: @JackPosobiec Article 5. Ukraine attacked a NATO member. Like Zelensky said... A response is required. Ukraine's deadl…,0.0,0.0,Negative
"RT @StapelAndrew: Amerykańscy najemnicy przyjechali na Ukrainę ,  ale niestety safari nie wyszło.🥸 https://t.co/3vKkUvzepV",0.0,0.0,Negative
The explosion in Poland was still causally instigated indirectly by the Russian invasion of Ukraine. This 'All Side… https://t.co/pumRzyBt5h,0.0,0.0,Negative
"RT @bayraktar_1love: It is reported that a refinery plant in Russia, 170 km from the border with Ukraine, was attacked by a drone.
Link - h…",0.0,0.0,Negative
"RT @p_duval: @steph_sejourne Si il s'avère que le missile vient d'Ukraine, devont nous déclarer la guerre à l'Ukraine conformément aux trai…",0.0,0.0,Negative
@stevegeorgepol1 @tweettruth2me Ukraine isn't part of NATO.  If Russia attacked a NATO member then we'd be obligate… https://t.co/ZnvP6ZpF7g,0.0,0.0,Negative
,,,
@SkyNews Russia did not start this war. Ukraine started this war because they tried to genocide the Russian people… https://t.co/TQmOtmsXBa,0.0,0.0,Negative
"@my_throw @Hash_ape @Gilles_Bourdin @RoyalSegolene Les mouvements des troupes, observées par les Etats-Unis montren… https://t.co/JKeHE3G6DD",0.0,0.0,Negative
@AvonandsomerRob Putin invading Ukraine is what makes me choose Putin on that one. Not sure how you conclude the opposite.,-0.125,0.444444444,Positive
"RT @RonPaul: Did Ukraine Try To Lie Us Into WWIII? - today on the Liberty Report:
https://t.co/DuDCDIlCbg",0.0,0.0,Negative
"RT @apmassaro3: God bless Poland, which has been nothing short of heroic since Russia launched its genocidal invasion of Ukraine. Russian t…",0.233333333,0.4,Negative
"RT @WarMonitor3: Snowing in Kyiv 

Winter is here.

A cold and brutal one to come in Ukraine.",-0.7375,1.0,Positive
"RT @McFaul: The longer Putin continues his invasion of Ukraine, the more likely that more tragedies like that in Poland today will happen.…",0.333333333,0.666666667,Negative
@ianbremmer You should ask Ukrainian people if they agree with you. You know the answer. ALL Ukrainian land belongs… https://t.co/HJgsXW1E0Z,0.0,0.0,Negative
"RT @OneQuantumLeap: Extraordinary, that it's now accepted the missile strike in Poland originated from Ukraine.  Yet there are people still…",0.333333333,1.0,Negative
"RT @ProudElephantUS: If Democrats LOVE Ukraine as much as it seems, maybe they should move there since it’s so great?",0.5,0.516666667,Negative
"🇺🇦💪Another trophy
#Ukraine #UkraineWar #UkraineRussiaWar #Ukrainian #Ukraina #UkrainaRussianWar… https://t.co/snyIC6BVuU",0.0,0.0,Negative
RT @blackintheempir: Ukraine is not a NATO member and they bombed Poland,0.0,0.0,Negative
"RT @Maks_NAFO_FELLA: The winter war is beneficial to Ukrainians, - US Defense Minister Lloyd Austin.

 ""We provided Ukraine with a huge amo…",0.4,0.9,Negative
"RT @TpyxaNews: “Germany does not care whose rocket fell in Poland, in any case Russia is to blame, because it attacked Ukraine” — Olaf Scho…",0.0,0.0,Negative
"RT @LanasTopSoldier: ukraine is the nation equivalent of the homeless black guy who harrasses you for ""cigarette"" money until you give in.",-0.166666667,0.433333333,Positive
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
@10Alkemy @spectatorindex Are you not abit too late my friend? It was revealed that Ukraine actually bombed Poland 💀,-0.15,0.35,Positive
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @Tendar: Russia experienced another larger defeat at the Svatove front. Three T-72B3, relatively modern Russian tank types, have been ca…",0.25,0.425,Negative
"RT @TadeuszGiczan: The head of Belarus' Border Committee complained this morning about Ukraine's hostile actions: ""They have mined the bord…",-0.3,0.2,Positive
"RT @nytimes: Breaking News: A blast that killed two people in Poland was most likely an accident caused by a Ukrainian defense missile, NAT…",0.1,0.5,Negative
RT @wjhenn: JUST NOW: CJCS GEN Milley accuses Russia of war crimes for deliberately targeting Ukraine's energy plants yesterday with missil…,0.0,0.0,Negative
"RT @GuinieZoo_Intel: #Ukraine continues to fortify &amp; militarize their border with #Belarus

UA already announced 3km of a border wall has a…",0.0,0.0,Negative
RT @foulecamp1: À Menton des Ukrainiens séjournent (à nos frais ? ) à l’hôtel Westminster un minibus Mercedes flambant neuf immatriculé en…,0.0,0.0,Negative
"RT @MEKowalski: @IAPonomarenko As a Polish citizen I demand a full heartfelt apology from Zelensky, and huge reparations from Ukraine to Po…",0.25,0.816666667,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
@DebMcD007 @POTUS You forgot to add cost of living increase … border problems …. Leaving by Americans behind overse… https://t.co/1FKMEZTlsT,-0.4,0.7,Positive
"RT @akoz33: Now that the Russians are on the Left-bank  and the Ukrainians on the Right-bank of the Dnieper, it’s time for a thread on a tu…",0.0,0.0,Negative
"RT @vtchakarova: German Chancellor Scholz: It doesn't matter to Germany whose missile fell in Poland, in any case it is Russia's fault beca…",0.0,0.0,Negative
"RT @UPR_Asselineau: 🔥 FEU D'ARTIFICE
AVEC NOS IMPÔTS 
Vidéo prise en Ukraine aujourd'hui. Un drone suicide tactique russe Lancet (en🇷🇺 : Ла…",0.0,0.0,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @reaccionapr: Ukraine attacked a NATO country

Ukraine is not a NATO country. 

If you attack a NATO country, you attack all of NATO.…",0.0,0.0,Negative
RT @Europhobe: #G20 : #Macron annonce une conférence pour reconstruire les infrastructures de l'Ukraine. Cela va nous coûter un pognon de d…,0.0,0.0,Negative
"RT @301arm: Ukraine supplied Azerbaijan with white phosphorus ammunition, which was used during the fighting over Artsakh in 2020

This sta…",0.0,0.0,Negative
"RT @lrish_Minx: @bennyjohnson Let me get this right , 

So if it was from Russia it would have been WW3 but because it was Ukraine that fir…",0.285714286,0.535714286,Negative
"@NizonTurc @BethLEFEBVRE1 @LCI Toi, tu parles de son pays, de l'OTAN... Alors que lui parle de Zelensky. A quel mom… https://t.co/E16HGd0A7J",0.0,0.0,Negative
@iStrong113 @TRussophobia @Zomolek22S @WithAndriy @nexta_tv And not wanting a wat is bad because…? look I am sure U… https://t.co/P61sK5deAG,-0.1,0.777777778,Positive
"RT @RonPaul: Did Ukraine Try To Lie Us Into WWIII? - today on the Liberty Report:
https://t.co/DuDCDIlCbg",0.0,0.0,Negative
"RT @USAmbUN: Yesterday, @antonioguterres made clear that ""any decision to proceed with the annexation of Donetsk, Luhansk, Kherson, and Zap…",0.1,0.383333333,Negative
"RT @ChristopherJM: Zelensky also confirms CIA Director Bill Burns' Kyiv visit Tuesday, during Russia's missile attack. “Yesterday Burns sat…",0.0,0.0,Negative
@TheMadMiddle @polidemitolog @PenguinKorora Europe is entering into a recession with high inflation. You've seen ma… https://t.co/yQoi4UKKja,0.16,0.54,Negative
"RT @DefenceU: This is everyday life in Ukraine... and we are getting used to it. 
📷Dmytro Komarov https://t.co/x9ylGpXVFo",-0.2,0.6,Positive
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
RT @damnitsbts: And Europeans have a lot of balls and audacity to speak about brown immigrants as if earlier this year we didn’t see yall b…,0.0,0.5,Negative
"RT @NATO: ❝This is not Ukraine’s fault. Russia bears ultimate responsibility, as it continues its illegal war against Ukraine.❞

@jensstolt…",-0.25,0.75,Positive
"At the #UNSC meeting, the UK Rep gives her condolences to #Poland...

Yeah, it sure sucks with #Ukraine shoots a mi… https://t.co/FUkN6KAR4O",0.1,0.594444444,Negative
RT @IanJaegerNPC: No more money to Ukraine.,-0.25,0.5,Positive
"RT @BaddCompani: General Milley🫡🇺🇸

Godspeed Sir!!!

We are in lockstep with Ukraine!!",0.152587891,0.5,Negative
"RT @RepMikeQuigley: While there is more to learn about the missile strike that hit Poland, this would never have happened if Vladimir Putin…",0.5,0.5,Negative
RT @AZgeopolitics: 🇧🇾🇺🇦Belarusian border guards shot down a drone flying from Ukraine and violated the border of the countries -the State B…,-0.155555556,0.288888889,Positive
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
"RT @BenoitBoullay: Quand on pense que Macron a donné 1/3 de notre artillerie à l'Ukraine, c'est quand même d'une incroyable légèreté à la l…",0.0,0.0,Negative
"RT @KyivIndependent: ⚡️ Infrastructure Ministry: Ukraine donates 27,000 metric tons of grain to Ethiopia. 

The Infrastructure Ministry sai…",0.0,0.0,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
@im_PULSE @PostOpinions Appeasement and compromise will not work. Putin's imperialism and genocide will not stop at… https://t.co/4Bho0wZ3cg,0.0,0.0,Negative
RT @MriyaReport: Please do not forget the price #Ukraine is paying on a daily basis for OUR freedom. https://t.co/HSwD8la2oS,0.0,0.0,Negative
RT @breckgirl4ever: Those Ukraine flags sure are disappearing.,0.5,0.888888889,Negative
@juergenreinhar2 (S+) Raketenschläge gegen Energieversorgung: Russland will die Ukrainer mürbe bomben… https://t.co/mob1fzxs57,0.0,0.0,Negative
RT @tweetedtimes: #Kyiv #Ukraine https://t.co/EjY9vmhOWO,0.0,0.0,Negative
NATO and Poland Say Deadly Blast Was Likely Unintentional https://t.co/kQ4WcLCcPy,-0.1,0.7,Positive
"RT @Gerashchenko_en: Russia started the war.

Energy wars,
Hunger wars,
Cyber wars,
Genocide,
Millions of refugees,
Environmental crisis,
P…",0.0,0.0,Negative
"RT @Reuters: LIVE: U.S. Secretary of Defense Lloyd Austin, General Mark Milley speak after Ukraine meeting https://t.co/UfUtfX96Mp",0.093181818,0.5,Negative
@MillerEP @deadlightsout @scrowder So how many Polish people can be hurt by Ukraine before it stops being Russias f… https://t.co/TBv8mA5U0t,0.5,0.5,Negative
"RT @Reuters: A missile that hit Poland was probably a stray fired by Ukraine's air defenses and not a Russian strike, Poland and NATO said,…",0.0,0.0,Negative
RT @MriyaReport: Please do not forget the price #Ukraine is paying on a daily basis for OUR freedom. https://t.co/HSwD8la2oS,0.0,0.0,Negative
RT @Gunun_Cizgisi: #Poland #Polonya #rusya #Russia #Ukrayna #Ukraine #NATO #usa #AB https://t.co/HP60lupJxB,0.0,0.0,Negative
"RT @Flash_news_ua: The Chairman of the Joint Chiefs of Staff, General Mark Milley, said that Russia had failed ""every single"" goal in its w…",-0.173809524,0.338095238,Positive
RT @AFP: #UPDATE Poland on Wednesday said a deadly blast that killed two people in a village near the border with Ukraine was likely caused…,-0.075,0.45,Positive
RT @Maks_NAFO_FELLA: Chairman of the US Joint Chiefs of Staff Milley said that Ukraine is unlikely to be able to completely oust Russia fro…,0.033333333,0.508333333,Negative
RT @vasilina_orlova: The aftermath of yesterday's Russia massive strikes on Ukraine looks like this:,0.0,1.0,Negative
"@BelindaJCrawley @blackintheempir As are the BBC in the UK. And? Accidents can happen.
If Russia didn't invade and… https://t.co/xdbKrFVCah",0.0,0.0,Negative
"RT @ChristopherJM: Responding to Zelensky’s remarks tonight, a NATO country diplomat told me: “This is getting ridiculous. The Ukrainians a…",-0.333333333,1.0,Positive
RT @MichealMartinTD: I will make no apology for speaking the truth about Russia’s immoral and illegal war. We stand with the people of Ukra…,-0.5,0.5,Positive
"RT @KyivIndependent: ⚡️ CNN: Ukraine tells US, allies it attempted missile interception near Poland.

Ukraine informed the U.S. and its all…",0.1,0.4,Negative
@DK0311USMC @Bleek____ @Cathy_AZ @RepGosar Nor is there any evidence that the US government sent military aid to Uk… https://t.co/FMxm6Up2Su,-0.1,0.1,Positive
"RT @DylanBurns1776: This is the new anti-ukraine narrative

No evidence, no paper trail, no record of monetary transactions showing money l…",0.136363636,0.454545455,Negative
"RT @RepMontague: If Biden gets his latest request approved by Congress, we will have officially sent $120 billion to Ukraine.

Can you imag…",0.5,0.9,Negative
RT @ajamubaraka: After a whole day of some of the most irresponsible reporting yet by the propagandists posing as journalists in the capita…,0.35,0.45,Negative
RT @DeFabron: Et donc ? L’Ukraine va rentrer en guerre contre la Pologne ? https://t.co/wWzCkW4YtG,0.0,0.0,Negative
@BillKristol He is announcing early for the publicity and he WRONGLY thinks this will slow down DOJ investigation.Y… https://t.co/KQlFl5C0zG,-0.213888889,0.472222222,Positive
@jensstoltenberg @prezydentpl So? 5 article against Ukraine?🤔 it’s time for D-day against ukronazi☝️,0.0,0.0,Negative
"@mikepompeo You people are so dysfunctional!
👇
""Not a penny more should be sent to Ukraine until a full detailed in… https://t.co/NYJI1bt2NT",0.416666667,0.6,Negative
"RT @wolff_ernst: #BlackRock-#CEO Larry #Fink sitzt im Vorstand des #WorldEconomicForum, das die #Ukraine unterstützt. BlackRock investiert…",0.0,0.0,Negative
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0.0,0.0,Negative
"RT @karol_plewa: Marzec 2022 - Ukraina walczy za nas. Musimy zrobić wszystko, żeby pomóc Ukrainie

Listopad 2022 - Wystrzelone przez Ukrain…",0.0,0.0,Negative
"RT @RealCandaceO: Ukraine is an intelligence operation full stop, hence the Operation Mockingbird level of support for Zelensky. 

Yesterda…",0.35,0.55,Negative
"FTX. Binance. Ukraine. Russian. Trump. Biden. Casey Anthony. Her dad. 

Please. 

Make it go away. 

Please.",0.0,0.0,Negative
RT @derspiegel: Ein Feuerwehrmann soll eine Unterkunft für Flüchtlinge aus der Ukraine angezündet haben. Die Ermittler verdächtigen ihn weg…,0.0,0.0,Negative
,,,
@Jeremia38042373 @garntsarik @Jburg42 @RealCandaceO You seem to be blaming Ukraine for Russias invasion of Ukraine.… https://t.co/MvIM2ebFHa,0.0,0.0,Negative
"If no missiles were falling on Ukraine, no missiles would be falling on Poland.. Prove me wrong! #RussiaIsATerroristState",-0.625,0.9,Positive
RT @Flash_news_ua: ⚡️The State Security Service of Ukraine discovered lists of FSB (Russian Intelligence) agents who cooperated with the en…,0.0,0.0,Negative
RT @TJHasArisen: Y'all notice how jews don't call the actual Nazis of Ukraine antisemitic?,0.0,0.1,Negative
RT @TheLastWord: .@Lawrence speaks to @USAmbUN Linda Thomas-Greenfield about the resolution she introduced to the Security Council condemni…,0.0,0.0,Negative
"RT @GuntherEagleman: Remember, RINO Mitch McConnell went to Ukraine… He is in on it too.",0.0,0.0,Negative
@RepMTG Why don’t you go to Ukraine and count it yourself.,0.0,0.0,Negative
